rule_id	paper_id	paper_title	file_path	line_number	matched_text
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	87	"<uses-permission android:name=""android.permission.BLUETOOTH_ADMIN""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	88	"<uses-permission android:name=""android.permission.CAMERA""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	89	"<uses-permission android:name=""android.permission.READ_EXTERNAL_STORAGE""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	99	"<uses-permission android:name=""android.permission.USE_FINGERPRINT""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	100	"<uses-permission android:name=""android.permission.RECORD_AUDIO""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	101	"<uses-permission android:name=""android.permission.RECORD_VIDEO""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	102	"<uses-permission android:name=""android.permission.READ_CALENDAR""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	103	"<uses-permission android:name=""android.permission.WRITE_CALENDAR""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	104	"<uses-permission android:name=""android.permission.VIBRATE""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	108	"<uses-permission android:name=""android.permission.FOREGROUND_SERVICE_MICROPHONE""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	114	"<uses-permission android:name=""android.hardware.location""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	115	"<uses-permission android:name=""android.permission.CALL_PHONE""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	122	"<uses-permission android:name=""android.permission.READ_PHONE_STATE""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	56	"<uses-permission android:name=""android.permission.ACCESS_NETWORK_STATE""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	57	"<uses-permission android:name=""android.permission.ACCESS_BACKGROUND_LOCATION""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	58	"<uses-permission android:name=""android.permission.ACCESS_COARSE_LOCATION""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	59	"<uses-permission android:name=""android.permission.ACCESS_FINE_LOCATION""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	60	"<uses-permission android:name=""android.permission.FOREGROUND_SERVICE""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	67	"<uses-permission android:name=""android.permission.health.READ_HEART_RATE""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	68	"<uses-permission android:name=""android.permission.BLUETOOTH_SCAN""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	69	"<uses-permission android:name=""android.permission.BLUETOOTH_CONNECT""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	70	"<uses-permission android:name=""android.permission.health.READ_WEIGHT""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	86	"<uses-permission android:name=""android.permission.BLUETOOTH""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	87	"<uses-permission android:name=""android.permission.BLUETOOTH_ADMIN""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	88	"<uses-permission android:name=""android.permission.CAMERA""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	128	"<uses-permission android:name=""com.google.android.gms.permission.AD_ID""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	129	"<uses-permission android:name=""android.android.permission.BLUETOOTH_SCAN""/>"
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	130	"<uses-permission android:name=""android.permission.USE_BIOMETRIC""/>"
BR004	B006	Analyzing security issues of android mobile health and medical applications	resources/AndroidManifest.xml	55	"<uses-permission android:name=""android.permission.WRITE_EXTERNAL_STORAGE""/>"
BR004	B006	Analyzing security issues of android mobile health and medical applications	resources/AndroidManifest.xml	56	"<uses-permission android:name=""android.permission.ACCESS_NETWORK_STATE""/>"
BR004	B006	Analyzing security issues of android mobile health and medical applications	resources/AndroidManifest.xml	88	"<uses-permission android:name=""android.permission.CAMERA""/>"
BR004	B006	Analyzing security issues of android mobile health and medical applications	resources/AndroidManifest.xml	89	"<uses-permission android:name=""android.permission.READ_EXTERNAL_STORAGE""/>"
BR004	B006	Analyzing security issues of android mobile health and medical applications	resources/AndroidManifest.xml	90	"<uses-permission android:name=""android.permission.INTERNET""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	127	"<uses-permission android:name=""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	128	"<uses-permission android:name=""com.google.android.gms.permission.AD_ID""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	129	"<uses-permission android:name=""android.android.permission.BLUETOOTH_SCAN""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	130	"<uses-permission android:name=""android.permission.USE_BIOMETRIC""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	131	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_ATTRIBUTION""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	132	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_AD_ID""/>"
