rule_id	paper_id	paper_title	file_path	line_number	matched_text
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	17	"<uses-permission android:name=""android.permission.ACCESS_WIFI_STATE""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	18	"<uses-permission android:name=""android.permission.CAMERA""/>"
BR001	B023	Android Permissions Demystified	resources/AndroidManifest.xml	19	"<uses-permission android:name=""android.permission.GET_ACCOUNTS""/>"
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	23	<uses-permission
BR002	B023	Android Permissions Demystified	resources/AndroidManifest.xml	26	<uses-permission
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	29	<uses-permission
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	32	<uses-permission
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	35	<uses-permission
BR003	B023	Android Permissions Demystified	resources/AndroidManifest.xml	38	"<uses-permission android:name=""android.permission.BLUETOOTH_CONNECT""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	47	"<uses-permission android:name=""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	48	"<uses-permission android:name=""com.google.android.gms.permission.AD_ID""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	49	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_ATTRIBUTION""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	50	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_AD_ID""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	51	"<uses-permission android:name=""com.google.android.providers.gsf.permission.READ_GSERVICES""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	52	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_CUSTOM_AUDIENCE""/>"
BR005	B021	Metadata-Based Privacy Assessment for Mobile mHealth	resources/AndroidManifest.xml	53	"<uses-permission android:name=""android.permission.ACCESS_ADSERVICES_TOPICS""/>"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	26	public final class AdvancedTlsX509TrustManager extends X509ExtendedTrustManager {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	27	private static final Logger log = Logger.getLogger(AdvancedTlsX509TrustManager.class.getName());
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	49	private AdvancedTlsX509TrustManager(Verification verification, SslSocketAndEnginePeerVerifier sslSocketAndEnginePeerVerifier) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	55	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	56	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	61	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str, Socket socket) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	66	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str, SSLEngine sSLEngine) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	71	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str, SSLEngine sSLEngine) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	75	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	76	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	81	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str, Socket socket) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	85	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	150	x509ExtendedTrustManager.checkServerTrusted(x509CertificateArr, str, sSLEngine);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	159	x509ExtendedTrustManager.checkServerTrusted(x509CertificateArr, str, sSLSocket);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	162	x509ExtendedTrustManager.checkClientTrusted(x509CertificateArr, str, sSLEngine);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	180	return new Closeable() { // from class: io.grpc.util.AdvancedTlsX509TrustManager.1
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	181	@Override // io.grpc.util.AdvancedTlsX509TrustManager.Closeable, java.io.Closeable, java.lang.AutoCloseable
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	199	this.currentTime = AdvancedTlsX509TrustManager.this.readAndUpdate(this.file, this.currentTime);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	201	"AdvancedTlsX509TrustManager.log.log(Level.SEVERE, ""Failed refreshing trust CAs from file. Using previous CAs"", e2);"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	249	public AdvancedTlsX509TrustManager build() throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/io/grpc/util/AdvancedTlsX509TrustManager.java	250	return new AdvancedTlsX509TrustManager(this.verification, this.socketAndEnginePeerVerifier);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	23	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	49	"@Metadata(d1 = {""\u0000ú\u0001\n\u0002\u0018\u0002\n\u0002\u0018\u0002\n\u0002\u0018\u0002\n\u0000\n\u0002\u0018\u0002\n\u0002\b\u0004\n\u0002\u0018\u0002\n\u0002\b\u0002\n\u0002\u0010 \n\u0002\u0018\u0002\n\u0002\b\u0003\n\u0002\u0018\u0002\n\u0002\b\u0002\n\u0002\u0010\u000b\n\u0002\b\u0003\n\u000..."
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	83	private final X509TrustManager x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	154	this.x509TrustManager = null;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	165	X509TrustManager x509TrustManagerOrNull = builder.getX509TrustManagerOrNull();
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	166	Intrinsics.checkNotNull(x509TrustManagerOrNull);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	167	this.x509TrustManager = x509TrustManagerOrNull;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	172	X509TrustManager x509TrustManagerPlatformTrustManager = Platform.INSTANCE.get().platformTrustManager();
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	173	this.x509TrustManager = x509TrustManagerPlatformTrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	175	Intrinsics.checkNotNull(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	176	this.sslSocketFactoryOrNull = platform.newSslSocketFactory(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	178	Intrinsics.checkNotNull(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	179	CertificateChainCleaner certificateChainCleaner2 = companion.get(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	189	this.x509TrustManager = null;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	268	/* JADX INFO: renamed from: x509TrustManager, reason: from getter */
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	269	public final X509TrustManager getX509TrustManager() {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	270	return this.x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	381	if (this.x509TrustManager == null) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	382	"throw new IllegalStateException(""x509TrustManager == null"".toString());"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	394	if (this.x509TrustManager != null) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	579	"@Metadata(d1 = {""\u0000\u0086\u0002\n\u0002\u0018\u0002\n\u0002\u0010\u0000\n\u0002\b\u0003\n\u0002\u0018\u0002\n\u0002\b\u0002\n\u0002\u0018\u0002\n\u0002\b\u0005\n\u0002\u0018\u0002\n\u0002\b\u0005\n\u0002\u0010!\n\u0002\u0018\u0002\n\u0002\b\u0005\n\u0002\u0018\u0002\n\u0002\b\u0005\n\u0002\u0010..."
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	613	private X509TrustManager x509TrustManagerOrNull;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	801	/* JADX INFO: renamed from: getX509TrustManagerOrNull$okhttp, reason: from getter */
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	802	public final X509TrustManager getX509TrustManagerOrNull() {
